id,date,client_id,item_id,item_name,quantity,unit_price,tax_percentage,total_product,total
1250,2025-07-07,785,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,24500.0
1249,2025-07-07,27,1373,COUNTRY VALUE GATOS (2 KG),1.0,34571.0,5.0,34571.0,36300.0
1245,2025-07-07,828,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1233,2025-07-07,785,2357,CHEF GUAU POLLO,2.0,24476.190476,5.0,48952.380952,51400.0
1230,2025-07-07,644,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1225,2025-07-07,828,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1223,2025-07-07,810,2666,TOW APPALACHIAN VALLEY SM BREED 1 KG,1.0,40380.952381,5.0,40380.952381,42400.0
1210,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1208,2025-07-07,200,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,99399.0
1208,2025-07-07,200,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,99399.0
1208,2025-07-07,200,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,99399.0
1206,2025-07-07,825,381,C MAX VITA ADULTO BUFFET FRANGO Y VEGETAIS 8 KG,1.0,112286.0,5.0,112286.0,117900.0
1204,2025-07-07,644,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1198,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1196,2025-07-07,751,522,SET ARNES MICHI G,1.0,34595.0,19.0,34595.0,65148.0
1196,2025-07-07,751,1441,PATAS DE POLLO POR UNIDAD,5.0,950.0,5.0,4750.0,65148.0
1196,2025-07-07,751,1391,BARQUILLO DESHIDRATADO UNIDAD,15.0,317.0,5.0,4755.0,65148.0
1196,2025-07-07,751,2628,INABA DOG SNACK CHURU 4 PIEZAS - POLLO Y QUESO,1.0,13333.333333,5.0,13333.333333,65148.0
1190,2025-07-07,785,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
1189,2025-07-07,839,1544,F MAX CAT CASTRADO 1 KG,1.0,27619.047619,5.0,27619.047619,29000.0
1182,2025-07-07,546,477,SIMPARICA TRIO 2.5-5KG X 1 TAB,1.0,42100.0,0.0,42100.0,42100.0
1179,2025-07-07,813,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1175,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1171,2025-07-07,785,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
1162,2025-07-07,785,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1161,2025-07-07,644,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1159,2025-07-07,722,442,C MAX ADULT PERFORMANCE POLLO 22 KG,1.0,332273.0,5.0,332273.0,348887.0
1158,2025-07-07,785,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,49400.0
1158,2025-07-07,785,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,49400.0
1152,2025-07-07,200,2355,CHEF GUAU ESPECIAL,3.0,22571.0,5.0,67713.0,95598.0
1152,2025-07-07,200,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,95598.0
1150,2025-07-07,27,1373,COUNTRY VALUE GATOS (2 KG),1.0,34571.0,5.0,34571.0,36300.0
1145,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1137,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1121,2025-07-07,785,2355,CHEF GUAU ESPECIAL,3.0,22571.0,5.0,67713.0,71099.0
1120,2025-07-07,11,291,TOW HIGH PRAIRIE X 5 LBS,1.0,90190.0,5.0,90190.0,94700.0
1117,2025-07-07,831,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1083,2025-07-07,785,2355,CHEF GUAU ESPECIAL,3.0,22571.0,5.0,67713.0,71099.0
1073,2025-07-07,644,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1070,2025-07-07,813,2357,CHEF GUAU POLLO,2.0,24476.190476,5.0,48952.380952,51400.0
1068,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1055,2025-07-07,831,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1051,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1049,2025-07-07,825,381,C MAX VITA ADULTO BUFFET FRANGO Y VEGETAIS 8 KG,1.0,112286.0,5.0,112286.0,117900.0
1045,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1043,2025-07-07,811,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,24500.0
1038,2025-07-07,722,442,C MAX ADULT PERFORMANCE POLLO 22 KG,1.0,332273.0,5.0,332273.0,348887.0
1037,2025-07-07,751,2657,F MAX VITA GATO CASTRADO SLECTION FRANGO 3 KG,2.0,57142.857143,5.0,114285.714286,288918.0
1037,2025-07-07,751,1552,C MAX VITA ADULTOS RAZAS PEQUEÑAS BUFFET FRANGO Y VEGETALES 10 KG,1.0,160874.0,5.0,160874.0,288918.0
1033,2025-07-07,828,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,24500.0
1030,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1028,2025-07-07,1076,633,CEPILLO DE DIENTES DOBLE,1.0,3000.0,19.0,3000.0,43270.0
1028,2025-07-07,1076,477,SIMPARICA TRIO 2.5-5KG X 1 TAB,1.0,39700.0,0.0,39700.0,43270.0
1026,2025-07-07,813,2357,CHEF GUAU POLLO,2.0,23333.333333,5.0,46666.666666,49000.0
1025,2025-07-07,644,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1003,2025-07-07,570,2587,COLLAR AJUSTABLE MEOW 4DO,1.0,16722.689076,19.0,16722.689076,19900.0
1001,2025-07-07,785,2355,CHEF GUAU ESPECIAL,3.0,22571.0,5.0,67713.0,71099.0
1000,2025-07-07,831,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,45700.0
1000,2025-07-07,831,2618,CLEO POLLO X 300GR,1.0,19047.619048,5.0,19047.619048,45700.0
996,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
992,2025-07-07,27,1373,COUNTRY VALUE GATOS (2 KG),1.0,34571.0,5.0,34571.0,36300.0
984,2025-07-07,644,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
975,2025-07-07,200,2355,CHEF GUAU ESPECIAL,3.0,22571.0,5.0,67713.0,146598.0
975,2025-07-07,200,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,146598.0
975,2025-07-07,200,2359,CHEF GUAU CERDO,2.0,24285.714286,5.0,48571.428572,146598.0
960,2025-07-07,644,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,24500.0
959,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
955,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
948,2025-07-07,644,478,SIMPARICA TRIO CARAMELO 5-10 KG X 1 TAB,1.0,44200.0,0.0,44200.0,68700.0
948,2025-07-07,644,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,68700.0
947,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
944,2025-07-07,722,930,SIMPARICA TRIO GREEN 20-40KG X 1 TAB,1.0,69000.0,0.0,69000.0,69000.0
943,2025-07-07,839,1527,F MAX CAT CASTRADO 3 KG,1.0,76190.0,5.0,76190.0,80000.0
941,2025-07-07,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1272,2025-07-05,888,2211,INABA CAT SNACK CHURU - POLLO Y CANGREJO 56 GR,1.0,13333.333333,5.0,13333.333333,28000.0
1272,2025-07-05,888,2627,INABA CAT SNACK CHURU - ROLLS 4P CHICKEN RECEPI WRAPS TUNA RECEPI,1.0,13333.333333,5.0,13333.333333,28000.0
1269,2025-07-04,888,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,27500.0
1267,2025-07-03,888,2656,BEFF JERKY X 100GR,1.0,5809.52381,5.0,5809.52381,6100.0
1265,2025-07-03,888,1391,BARQUILLO DESHIDRATADO UNIDAD,6.0,317.0,5.0,1902.0,1997.0
1264,2025-07-03,888,1047,CALCIUM MILK BONE 12 UDS 288 G,1.0,2381.0,5.0,2381.0,2500.0
1263,2025-07-03,1105,2656,BEFF JERKY X 100GR,1.0,5809.52381,5.0,5809.52381,11035.0
1263,2025-07-03,1105,2655,"TRAQUEA 6""",1.0,4700.0,5.0,4700.0,11035.0
1262,2025-07-02,1077,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1261,2025-07-02,888,2191,INABA DOG SNACKS CHURU - POLLO Y SALMON 56 GR,2.0,3333.0,5.0,6666.0,13999.0
1261,2025-07-02,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,2.0,3333.333333,5.0,6666.666666,13999.0
1259,2025-07-02,1077,726,C LBP TENDER DUCK & VEG DINNER 150 GR UND (PERRO),1.0,9714.0,5.0,9714.0,10200.0
1258,2025-07-02,888,2207,INABA CAT SNACK CHURU - ATUN Y POLLO 56 GR,1.0,13333.0,5.0,13333.0,14000.0
1256,2025-07-02,888,488,PET HARNESS TALLA S,1.0,34622.0,19.0,34622.0,41200.0
1255,2025-07-01,888,633,CEPILLO DE DIENTES DOBLE,1.0,3000.0,19.0,3000.0,3570.0
1254,2025-07-01,888,1408,GALLETA POLLO Y ZANAHORIA 150 GR,1.0,10476.190476,5.0,10476.190476,11000.0
1253,2025-07-01,1104,376,CAMA COMFORT,1.0,94117.647059,19.0,94117.647059,180100.0
1253,2025-07-01,1104,2666,TOW APPALACHIAN VALLEY SM BREED 1 KG,1.0,40380.952381,5.0,40380.952381,180100.0
1253,2025-07-01,1104,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,180100.0
1252,2025-07-01,888,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,2900.0
1251,2025-07-01,941,513,SET ARNES DODOPET ROSADO TALLA L,1.0,65378.0,19.0,65378.0,77800.0
1248,2025-06-28,1103,2421,PAÑOLETA M - SRTA EVA,1.0,18487.394958,19.0,18487.394958,22000.0
1247,2025-06-28,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,1.0,3333.333333,5.0,3333.333333,3500.0
1246,2025-06-28,888,477,SIMPARICA TRIO 2.5-5KG X 1 TAB,1.0,42100.0,0.0,42100.0,42100.0
1244,2025-06-28,888,1441,PATAS DE POLLO POR UNIDAD,1.0,950.0,5.0,950.0,998.0
1243,2025-06-28,1102,477,SIMPARICA TRIO 2.5-5KG X 1 TAB,1.0,42100.0,0.0,42100.0,42100.0
1242,2025-06-28,888,2199,INABA CAT SNACK CHURU 20 PIEZAS - BOX CHICKEN VARIETY,3.0,3333.0,5.0,9999.0,10499.0
1241,2025-06-28,888,1391,BARQUILLO DESHIDRATADO UNIDAD,6.0,317.0,5.0,1902.0,1997.0
1240,2025-06-28,1101,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1239,2025-06-27,955,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,49400.0
1239,2025-06-27,955,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,49400.0
1238,2025-06-27,1099,400,COMEDOR ZENG P,1.0,28975.0,19.0,28975.0,97280.0
1238,2025-06-27,1099,1164,DISPENSADOR DE BOLSA JASO,1.0,14202.0,19.0,14202.0,97280.0
1238,2025-06-27,1099,164,KONG PERRO CAUCHO CLASSIC PORTAPASABOCAS SMALL,1.0,36134.0,19.0,36134.0,97280.0
1238,2025-06-27,1099,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,97280.0
1237,2025-06-27,1098,1286,CORREA MANIJA SENCILLA ODYE S 9I6,1.0,33529.0,19.0,33529.0,159700.0
1237,2025-06-27,1098,1307,PAÑUELO MENTA DOBLE FAZ 2.0 S 9I6,1.0,16723.0,19.0,16723.0,159700.0
1237,2025-06-27,1098,1260,ARNES DE CAMINATA PECHERA HEIKUL S 9I6,1.0,83950.0,19.0,83950.0,159700.0
1236,2025-06-26,888,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,2900.0
1235,2025-06-26,1097,2359,CHEF GUAU CERDO,2.0,24285.714286,5.0,48571.428572,51000.0
1234,2025-06-26,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1232,2025-06-25,888,2554,Simparica 80 MG 20-40,1.0,50400.0,0.0,50400.0,50400.0
1231,2025-06-25,888,2540,COMEDOR ROCKET TALLA L,2.0,12000.0,19.0,24000.0,32561.0
1231,2025-06-25,888,2195,CHICKEN RECIPE WRAPS CHICKEN WITH CHEESE RECIPE,1.0,3810.0,5.0,3810.0,32561.0
1229,2025-06-24,888,2221,C MAX R. PEQ. PERFORMANCE POLLO 2KG,1.0,43690.0,5.0,43690.0,45875.0
1228,2025-06-24,889,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1227,2025-06-24,888,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1226,2025-06-24,1096,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,24500.0
1224,2025-06-21,888,1586,BEEPS MOISTURIZING CONTIDIONER X 502 ML/17OZ,1.0,38498.0,19.0,38498.0,84313.0
1224,2025-06-21,888,1371,BALSAMO HUMECTANTE DE HUELLAS Y NARIZ,1.0,32353.0,19.0,32353.0,84313.0
1222,2025-06-21,958,292,TOW ROCKY MTN X 5 LBS,1.0,90190.0,5.0,90190.0,94700.0
1221,2025-06-21,888,1391,BARQUILLO DESHIDRATADO UNIDAD,6.0,317.0,5.0,1902.0,1997.0
1220,2025-06-20,888,2199,INABA CAT SNACK CHURU 20 PIEZAS - BOX CHICKEN VARIETY,1.0,3333.0,5.0,3333.0,3500.0
1219,2025-06-19,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,49400.0
1219,2025-06-19,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,49400.0
1218,2025-06-18,1095,2601,COLLAR AJUSTABLE MYLU L 4DO,1.0,29327.731092,19.0,29327.731092,140900.0
1218,2025-06-18,1095,479,SIMPARICA TRIO BLUE 10-20 KG X 1 TAB,1.0,51000.0,0.0,51000.0,140900.0
1217,2025-06-18,1094,478,SIMPARICA TRIO CARAMELO 5-10 KG X 1 TAB,1.0,47900.0,0.0,47900.0,47900.0
1216,2025-06-17,888,1047,CALCIUM MILK BONE 12 UDS 288 G,1.0,2381.0,5.0,2381.0,2500.0
1215,2025-06-17,888,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,146701.0
1215,2025-06-17,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,146701.0
1215,2025-06-17,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,146701.0
1215,2025-06-17,888,2621,RENOVAPET ENJUAGUE BUCAL,1.0,45630.252101,19.0,45630.252101,146701.0
1215,2025-06-17,888,2192,CHURU CHIKEN RECIPE WRAPS CHIKEN RECIPE,3.0,3810.0,5.0,11430.0,146701.0
1215,2025-06-17,888,2189,INABA DOG SNACK CHURU - POLLO 56 GR,1.0,3333.0,5.0,3333.0,146701.0
1214,2025-06-17,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1213,2025-06-17,888,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,24500.0
1212,2025-06-17,888,291,TOW HIGH PRAIRIE X 5 LBS,1.0,90190.0,5.0,90190.0,94700.0
1211,2025-06-16,888,2556,TOW HIGH PRAIRIE PUPPY 1KG,1.0,39047.619048,5.0,39047.619048,41000.0
1209,2025-06-16,941,2617,PET HARNESS XS,1.0,31537.815126,19.0,31537.815126,63730.0
1209,2025-06-16,941,497,CORREA COLORES TALLA M,1.0,22017.0,19.0,22017.0,63730.0
1207,2025-06-16,888,2622,PELOTA MACIZA PUNTAS MEDIANA,1.0,8403.361345,19.0,8403.361345,10000.0
1205,2025-06-14,888,2261,COLLAR GATO PAWS HOT PINK XS,1.0,20168.067227,19.0,20168.067227,49000.0
1205,2025-06-14,888,2081,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO ROSA BASIC,1.0,21008.0,19.0,21008.0,49000.0
1203,2025-06-14,888,2654,PULMON X 60 GR,1.0,5047.619048,5.0,5047.619048,29800.0
1203,2025-06-14,888,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,29800.0
1202,2025-06-14,2,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1201,2025-06-14,888,1598,HYDRA GROOMERS COLOGNE FOREVER VIP X130 ML,1.0,37815.12605,19.0,37815.12605,45000.0
1200,2025-06-14,888,1441,PATAS DE POLLO POR UNIDAD,2.0,950.0,5.0,1900.0,1995.0
1199,2025-06-14,888,1391,BARQUILLO DESHIDRATADO UNIDAD,3.0,317.0,5.0,951.0,999.0
1197,2025-06-14,888,1441,PATAS DE POLLO POR UNIDAD,2.0,950.0,5.0,1900.0,1995.0
1195,2025-06-13,888,1441,PATAS DE POLLO POR UNIDAD,3.0,950.0,5.0,2850.0,2993.0
1194,2025-06-13,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,51200.0
1194,2025-06-13,888,2359,CHEF GUAU CERDO,1.0,24285.714286,5.0,24285.714286,51200.0
1193,2025-06-13,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,2.0,3333.333333,5.0,6666.666666,7000.0
1192,2025-06-12,888,2622,PELOTA MACIZA PUNTAS MEDIANA,1.0,5462.184874,19.0,5462.184874,6500.0
1191,2025-06-12,888,930,SIMPARICA TRIO GREEN 20-40KG X 1 TAB,1.0,61700.0,0.0,61700.0,61700.0
1188,2025-06-11,888,2370,CAT TOY SPRING,1.0,8403.0,19.0,8403.0,10000.0
1187,2025-06-11,888,2157,PLACA IDENT CIRCULO ALUMINIO GOMA VIOLETA,1.0,46218.0,19.0,46218.0,83469.0
1187,2025-06-11,888,2595,COLLAR AJUSTABLE MYLU S P56,1.0,20924.369748,19.0,20924.369748,83469.0
1187,2025-06-11,888,633,CEPILLO DE DIENTES DOBLE,1.0,3000.0,19.0,3000.0,83469.0
1186,2025-06-11,888,1461,MUNGOS ROLLITOS X 200 GR,1.0,10619.0,5.0,10619.0,22300.0
1186,2025-06-11,888,1474,MUNGOS POLLO X 200 GR,1.0,10619.0,5.0,10619.0,22300.0
1185,2025-06-11,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1184,2025-06-10,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1183,2025-06-10,888,2622,PELOTA MACIZA PUNTAS MEDIANA,1.0,5462.184874,19.0,5462.184874,6500.0
1181,2025-06-10,888,2106,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO NEGRO BASIC,1.0,21008.0,19.0,21008.0,25000.0
1180,2025-06-09,888,2659,COMEDOR ZEN G AMARILLO,1.0,64000.0,0.0,64000.0,64000.0
1178,2025-06-07,888,2654,PULMON X 60 GR,1.0,5047.619048,5.0,5047.619048,5300.0
1177,2025-06-07,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1176,2025-06-07,888,1117,PAÑITOS PETYS LIMPIEZA ESENCIAL X 50,1.0,12268.907563,19.0,12268.907563,14600.0
1174,2025-06-07,888,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1173,2025-06-06,888,896,COMEDERO PERRO GUSTO 350 ML AGUAMARINA,1.0,6752.0,19.0,6752.0,8035.0
1172,2025-06-06,888,2111,PLACA IDENT HUESO GRANDE ALUMINIO VERDE BASIC,1.0,25210.0,19.0,25210.0,30000.0
1170,2025-06-06,888,2654,PULMON X 60 GR,1.0,5047.619048,5.0,5047.619048,14185.0
1170,2025-06-06,888,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,14185.0
1170,2025-06-06,888,1441,PATAS DE POLLO POR UNIDAD,6.0,950.0,5.0,5700.0,14185.0
1169,2025-06-05,888,2367,CORBATIN L - MEOW DESIGN,1.0,27731.092437,19.0,27731.092437,33000.0
1168,2025-06-05,1093,2135,PLACA IDENT CORAZON PEQUEÑO ALUMINIO GRIS BASIC,2.0,21008.0,19.0,42016.0,84999.0
1168,2025-06-05,1093,2144,PLACA IDENT HUESO XL ALUMINIO NEGRO BASIC,1.0,29412.0,19.0,29412.0,84999.0
1167,2025-06-05,888,2068,PLACA IDENT HUESO PEQUEÑO LATON CROMADO BASIC,1.0,25210.084034,19.0,25210.084034,54900.0
1167,2025-06-05,888,2670,COLLAR AJUSTABLE MYLU S 3DW,1.0,20924.369748,19.0,20924.369748,54900.0
1165,2025-06-04,888,2654,PULMON X 60 GR,1.0,5047.619048,5.0,5047.619048,5300.0
1164,2025-06-03,1091,1227,CORREA MANIJA SENCILLA ODYE S,1.0,31008.0,19.0,31008.0,78100.0
1164,2025-06-03,1091,488,PET HARNESS TALLA S,1.0,34622.0,19.0,34622.0,78100.0
1163,2025-06-03,1091,799,ARENERA HERCULES 39  CATS IN LOVE,1.0,72437.0,19.0,72437.0,86200.0
1160,2025-06-03,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1157,2025-05-31,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,50200.0
1157,2025-05-31,888,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,50200.0
1156,2025-05-31,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1155,2025-05-30,888,292,TOW ROCKY MTN X 5 LBS,1.0,90190.0,5.0,90190.0,94700.0
1154,2025-05-30,888,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1153,2025-05-30,888,2648,COLLAR 3D TALLA L,1.0,21008.403361,19.0,21008.403361,25000.0
1151,2025-05-29,888,478,SIMPARICA TRIO CARAMELO 5-10 KG X 1 TAB,2.0,47900.0,0.0,95800.0,95800.0
1149,2025-05-29,888,1408,GALLETA POLLO Y ZANAHORIA 150 GR,1.0,10476.190476,5.0,10476.190476,14570.0
1149,2025-05-29,888,633,CEPILLO DE DIENTES DOBLE,1.0,3000.0,19.0,3000.0,14570.0
1148,2025-05-29,888,929,SIMPARICA 40 MG CAJA 1 TABLETA,1.0,45000.0,0.0,45000.0,45000.0
1147,2025-05-29,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
1146,2025-05-29,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1144,2025-05-28,888,2582,JUGUETES DE FELPA ANIMALES,1.0,7500.0,19.0,7500.0,8925.0
1143,2025-05-28,1090,1316,PECHERA TOBY XS 4DO,1.0,41933.0,19.0,41933.0,72605.0
1143,2025-05-28,1090,2579,ARNES CON TRAILLA RAYAS CON MOÑO S,1.0,15300.0,19.0,15300.0,72605.0
1143,2025-05-28,1090,1441,PATAS DE POLLO POR UNIDAD,1.0,950.0,5.0,950.0,72605.0
1143,2025-05-28,1090,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,1.0,3333.333333,5.0,3333.333333,72605.0
1142,2025-05-28,888,2655,"TRAQUEA 6""",1.0,4761.904762,5.0,4761.904762,5999.0
1142,2025-05-28,888,1391,BARQUILLO DESHIDRATADO UNIDAD,3.0,317.0,5.0,951.0,5999.0
1141,2025-05-27,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,2.0,3333.333333,5.0,6666.666666,7000.0
1140,2025-05-27,888,726,C LBP TENDER DUCK & VEG DINNER 150 GR UND (PERRO),1.0,9714.0,5.0,9714.0,13100.0
1140,2025-05-27,888,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,13100.0
1139,2025-05-27,1089,2602,COLLAR AJUSTABLE MYLU L 9IL,1.0,29327.731092,19.0,29327.731092,166800.0
1139,2025-05-27,1089,1407,GALLETAS MIXTAS 150 GR DOWOLF,1.0,10476.190476,5.0,10476.190476,166800.0
1139,2025-05-27,1089,2650,HUESO CERDO,1.0,5619.047619,5.0,5619.047619,166800.0
1139,2025-05-27,1089,1291,CORREA MANIJA SENCILLA NOLAN R55,1.0,16806.722689,19.0,16806.722689,166800.0
1138,2025-05-26,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,1.0,3333.333333,5.0,3333.333333,3500.0
1136,2025-05-24,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,2.0,3333.333333,5.0,6666.666666,7000.0
1135,2025-05-24,888,2045,GUACAL MASCOTA JET 10,1.0,54536.0,19.0,54536.0,64898.0
1134,2025-05-24,955,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,94999.0
1134,2025-05-24,955,487,CORREA COLORES TALLA S,1.0,18487.0,19.0,18487.0,94999.0
1134,2025-05-24,955,498,PET HARNESS TALLA M,1.0,40756.0,19.0,40756.0,94999.0
1133,2025-05-24,888,633,CEPILLO DE DIENTES DOBLE,1.0,3000.0,19.0,3000.0,3570.0
1132,2025-05-24,888,1441,PATAS DE POLLO POR UNIDAD,2.0,950.0,5.0,1900.0,1995.0
1131,2025-05-24,2,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1130,2025-05-24,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
1129,2025-05-24,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,49400.0
1129,2025-05-24,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,49400.0
1128,2025-05-23,888,1377,TOW ROCKY MTN X 500 GRAMOS,1.0,22857.142857,5.0,22857.142857,24000.0
1127,2025-05-23,888,1391,BARQUILLO DESHIDRATADO UNIDAD,2.0,317.0,5.0,634.0,666.0
1126,2025-05-23,759,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,57755.0
1126,2025-05-23,759,2580,ARNES CON TRAILLA BICOLOR,1.0,24500.0,19.0,24500.0,57755.0
1126,2025-05-23,759,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,57755.0
1125,2025-05-23,1088,2666,TOW APPALACHIAN VALLEY SM BREED 1 KG,1.0,40380.952381,5.0,40380.952381,42400.0
1124,2025-05-22,888,633,CEPILLO DE DIENTES DOBLE,1.0,2521.008403,19.0,2521.008403,3000.0
1123,2025-05-22,888,2198,INABA CAT SNACK CHURU 20 PIEZAS - BOX TUNA VARIETY,2.0,3333.0,5.0,6666.0,6999.0
1122,2025-05-22,888,2650,HUESO CERDO,1.0,4761.904762,5.0,4761.904762,5000.0
1119,2025-05-21,888,2502,JUGUETE PARA MASCOTA 3,1.0,5378.0,19.0,5378.0,6400.0
